19570	28371
30242	24780
26061	29156
22674	30893
27346	28773
21410	24392
24386	20732
21346	20578
28577	27772
28661	22314
25722	31716
22945	27612
27410	29237
30890	24368
20477	20982
26838	30920
21174	24331
24381	28680
19273	27520
24853	22157
22525	30724
22697	28265
23593	31101
24310	28411
30456	30618
28085	20702
26337	20389
24319	20329
20032	25938
23403	19674
30185	22963
25087	23540
29275	27901
29797	26571
27098	31363
27724	27892
23678	24097
28665	30425
28550	24094
28563	28884
31166	24582
29580	25474
25393	29051
28707	30724
29645	31547
21350	23738
21669	28025
24945	28646
31459	30770
20699	24780
26658	20735
19866	26240
21320	23777
25424	21421
30100	21009
20464	31581
22919	20710
28361	30255
22061	31176
25922	20387
20992	19249
23387	28805
26914	28427
24228	22438
25366	20385
22641	20387
30927	21758
21922	29249
28869	21286
22406	25538
25384	24384
26544	28478
22051	26354
27756	22098
22214	27097
24953	22157
21882	27801
30073	28646
20310	24094
20715	25854
31071	22438
27009	24847
25455	21009
27984	27598
24662	29010
27479	27150
23319	28582
27137	27955
25522	28659
29228	22488
31478	28427
29408	21271
22739	29283
26733	31536
23491	21028
24497	22986
19634	26065
20495	28478
28249	28138
26500	20130
